File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmr,1,617.5355204,42.47620115,10.15011247,6.90720096,4.723594814,8.422404025,0,0,7.0.2,618,42,10,6,666.8264759,0.184572413,2945.895928,0.815427587,2,-0.719457716,-0.992785521,-0.464290396,0,-1,
1,tmr,1,568.5564852,88.70402562,10.9587361,6.087967485,4.205158063,13.04979933,0,0,7.0.2,569,89,11,6,3287.62083,0.913228008,312.3791697,0.086771992,2,-0.68148767,-0.539612671,-0.4167243,0,-1,
1,tmr,2,809.3825073,31.2095871,8,9.354076038,4.304284841,8.500101395,0,0,7.0.2,809,31,8,12,975.1290732,0.202745238,3833.797399,0.797254762,2,-0.859798786,0.407808767,-0.588120912,0,-1,
1,tmr,2,812.1006993,73.7945525,14.37192063,8.354076038,2.752148523,6.301790678,0,0,7.0.2,812,74,14,12,4311.576189,1,0,0,2,-0.673195117,0.494620694,-0.213302052,0,-1,
1,tmr,3,422.2867607,103.8795407,9.389488098,5.798454167,2.974691269,5.174058694,0,0,7.0.2,422,104,9,6,1817.61717,0.493718755,1864.30385,0.506281245,2,-0.954298921,0.335671974,-0.509033006,0,-1,
1,tmr,3,485,96,12,5.382949074,3.219350383,5.560676657,0,0,7.0.2,485,96,12,6,536.0037313,0.142757214,3218.648785,0.857242786,2,-0.84164633,-0.044948675,-0.355473483,0,-1,
1,tmr,4,218.7541963,141.9133747,9.400619403,7.632975418,3.877098984,18.86801066,0,0,7.0.2,219,142,9,3,1256.94798,0.299258263,2943.79794,0.700741737,1,-0.211827644,-0.741291527,-0.350769039,0,2,111.7522784
1,tmr,4,290.3383484,167.4323273,11,6.632975418,3.180812267,1.952506915,0,0,7.0.2,290,167,11,3,1531.009297,0.360175054,2719.654826,0.639824946,2,0.760214749,0.11212297,-0.256687828,0,1,111.7522784
1,tmr,5,951.3204154,152.5722615,15.167644,4.705690567,4.219276226,8.313374276,0,0,7.0.2,951,153,15,12,1648.345999,0.375282186,2743.90285,0.624717814,1,-0.177148385,-0.733532022,-0.166494795,0,-1,
1,tmr,6,543.5441542,227.5648942,10.10818348,4.159225157,2.733423092,13.57274781,0,0,7.0.2,544,228,10,6,1212.328854,0.271895343,3242.155998,0.728104657,1,-0.299857199,0.140206611,-0.466756807,0,-1,
1,tmr,6,491.8703924,249.9531173,11.91864139,5.280113116,3.392229989,9.885374921,0,0,7.0.2,492,250,12,6,3319.562723,0.915638449,306.1109376,0.084361551,1,-0.342719394,0.515668779,-0.360259283,0,-1,
