nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
160,12,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_012.tif,/Volumes/projects/FRET-FISH/iAM594/a594_012.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_012.tif,492,515,30,491,510,28,2807,7626,14363,2,31.78049659729,31.78049659729
164,12,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_012.tif,/Volumes/projects/FRET-FISH/iAM594/a594_012.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_012.tif,100,772,26,96,773,27,3011,9249,12636,1,48.6621017456055,48.6621017456055
164,12,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_012.tif,/Volumes/projects/FRET-FISH/iAM594/a594_012.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_012.tif,85,814,26,81,815,27,2469,7280,8765,2,17.2626762390137,17.2626762390137
165,12,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_012.tif,/Volumes/projects/FRET-FISH/iAM594/a594_012.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_012.tif,735,790,23,739,790,25,2373,5325,10157,1,21,21
165,12,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_012.tif,/Volumes/projects/FRET-FISH/iAM594/a594_012.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_012.tif,688,767,25,688,768,28,1977,3561,3885,2,17.7200450897217,17.7200450897217
167,13,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,995,48,24,999,47,26,2260,4174,9629,1,13.8924436569214,13.8924436569214
167,13,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,961,107,31,961,112,29,2041,1818,11190,2,22.6274166107178,22.6274166107178
168,13,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,287,144,32,283,146,30,2608,2826,14253,1,10.6301460266113,10.6301460266113
168,13,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,270,149,37,266,147,39,2757,1869,3957,2,13.6014709472656,13.6014709472656
169,13,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,477,98,24,472,100,25,2625,5116,9892,1,31.4006366729736,31.4006366729736
169,13,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,496,130,23,496,131,26,3275,13523,4314,2,32.5576400756836,32.5576400756836
170,13,4,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,881,206,25,880,205,26,4094,18934,28760,1,31.7647609710693,31.7647609710693
170,13,4,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,921,240,28,916,240,28,2322,7477,12800,2,27.7308483123779,27.7308483123779
172,13,6,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,256,315,26,252,312,24,2175,3053,12742,1,14.3178215026855,14.3178215026855
172,13,6,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,297,328,28,293,325,26,2302,2242,7947,2,46.4865570068359,46.4865570068359
173,13,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,403,330,29,401,329,30,3654,9439,14584,1,29.4108829498291,29.4108829498291
173,13,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,412,369,27,409,365,25,2151,1749,5577,2,3.16227769851685,3.16227769851685
175,13,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,273,484,27,267,486,27,2250,2254,3812,1,32.9848442077637,32.9848442077637
175,13,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,247,455,24,252,456,26,2057,1644,3894,2,40.3112869262695,40.3112869262695
177,13,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,711,638,28,708,643,29,2507,5411,6311,1,14.3178215026855,14.3178215026855
177,13,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,690,623,27,690,618,25,1828,1626,4831,2,19.1049728393555,19.1049728393555
178,13,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,174,678,23,170,678,24,3074,10343,15631,1,38.8329772949219,38.8329772949219
178,13,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,193,686,24,189,687,25,2671,5635,9542,2,25.059928894043,25.059928894043
179,13,13,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,380,722,27,384,718,26,3266,13006,6402,1,13.9283885955811,13.9283885955811
179,13,13,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,400,724,36,401,724,33,1882,1909,8193,2,27.4590606689453,27.4590606689453
180,13,14,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,976,794,25,971,793,23,1785,1908,19315,1,2.2360680103302,2.2360680103302
180,13,14,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,944,749,23,939,748,25,1782,1524,4139,2,26.6270542144775,26.6270542144775
181,13,15,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,627,784,25,625,787,23,2554,4013,24625,1,28.1602554321289,28.1602554321289
181,13,15,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,612,808,26,607,812,27,2343,4689,4851,2,14,14
182,13,16,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,183,788,29,179,789,30,3033,8394,15166,1,20.3960781097412,20.3960781097412
182,13,16,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,194,769,32,190,772,30,2439,1675,6747,2,9.48683261871338,9.48683261871338
183,13,17,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,772,849,34,769,853,32,1860,3321,17023,1,21.0950222015381,21.0950222015381
183,13,17,2,/Volumes/projects/FRET-FISH/iAM594/a488_013.tif,/Volumes/projects/FRET-FISH/iAM594/a594_013.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_013.tif,827,865,33,827,872,33,1895,2401,4503,2,7,7
184,14,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,257,291,24,255,291,26,2184,6022,8988,1,7.81024980545044,7.81024980545044
184,14,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,303,268,26,309,271,26,2137,1671,4004,2,22.8035087585449,22.8035087585449
186,14,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,418,238,30,415,237,30,2398,5514,9296,1,7.61577320098877,7.61577320098877
186,14,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,407,303,28,407,303,31,2371,7521,3660,2,10,10
188,14,5,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,345,548,25,344,552,23,1907,1743,9282,1,34.7131080627441,34.7131080627441
188,14,5,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,345,531,33,340,531,31,1880,1971,7941,2,45,45
189,14,6,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,215,586,36,216,586,33,1874,1898,7090,1,18.9736652374268,18.9736652374268
189,14,6,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,193,589,23,193,588,26,1822,2034,3978,2,20.8086528778076,20.8086528778076
190,14,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,626,758,24,620,758,25,2372,6842,8500,1,8.06225776672363,8.06225776672363
190,14,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,587,748,27,582,749,25,2045,2357,12518,2,17,17
191,14,8,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,512,692,30,511,689,28,1828,2170,13848,1,17.0880069732666,17.0880069732666
191,14,8,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,457,718,27,453,713,26,1963,1666,6133,2,13.8924436569214,13.8924436569214
192,14,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,835,759,35,837,756,33,2588,4259,13826,1,19.2093734741211,19.2093734741211
192,14,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,803,822,32,800,817,31,1856,2952,3973,2,7,7
193,14,10,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,274,816,32,273,813,30,2163,2252,12283,1,7.61577320098877,7.61577320098877
193,14,10,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,248,833,29,251,829,31,2073,1650,3920,2,37.6961555480957,37.6961555480957
194,14,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,486,939,31,486,935,30,2030,4667,15816,1,4,4
194,14,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,479,884,26,479,883,29,1905,1579,3626,2,36.0555114746094,36.0555114746094
195,14,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,319,918,31,316,913,32,2508,2738,7109,1,14.8660688400269,14.8660688400269
195,14,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,297,881,27,293,884,25,2081,1802,7082,2,21,21
196,14,13,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,828,885,27,824,888,25,1829,2218,14759,1,17.4642486572266,17.4642486572266
196,14,13,2,/Volumes/projects/FRET-FISH/iAM594/a488_014.tif,/Volumes/projects/FRET-FISH/iAM594/a594_014.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_014.tif,763,947,26,764,942,28,1991,1521,3695,2,25.3179779052734,25.3179779052734
197,15,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,519,32,27,517,36,25,1888,1711,3664,1,22.3606796264648,22.3606796264648
197,15,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,440,51,23,445,51,25,2121,1549,3619,2,5.0990195274353,5.0990195274353
198,15,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,941,202,29,938,199,27,1672,2057,11793,1,17,17
198,15,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,934,225,26,932,221,24,2099,1695,8033,2,27.892650604248,27.892650604248
199,15,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,483,211,27,484,207,25,1982,1970,10441,1,25.6320114135742,25.6320114135742
199,15,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,501,245,36,496,244,34,2119,2880,15790,2,28.4253406524658,28.4253406524658
201,15,5,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,343,376,30,349,377,29,3105,12280,3964,1,10.7703294754028,10.7703294754028
201,15,5,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,342,399,26,338,394,25,2399,4774,3917,2,8.60232543945312,8.60232543945312
204,15,8,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,817,523,28,812,525,29,2646,7117,8532,1,22.2036037445068,22.2036037445068
204,15,8,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,794,553,35,789,554,33,2097,2395,14958,2,20.6155281066895,20.6155281066895
205,15,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,204,520,34,201,520,34,3456,12836,17008,1,34,34
205,15,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,143,516,28,139,516,29,2424,7372,8681,2,15.5563488006592,15.5563488006592
206,15,10,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,338,654,29,332,656,30,2312,5152,7880,1,40.0249938964844,40.0249938964844
206,15,10,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,316,642,24,312,645,26,1984,1658,3656,2,26,26
207,15,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,817,710,38,815,708,36,1642,2259,7457,1,17.6918067932129,17.6918067932129
207,15,11,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,759,703,36,758,708,34,1547,1537,4010,2,5.65685415267944,5.65685415267944
208,15,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,178,674,26,175,676,28,2536,6715,9852,1,11,11
208,15,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,204,737,40,200,735,38,2663,2419,7873,2,11.4017543792725,11.4017543792725
211,15,15,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,347,912,29,344,913,30,2947,7064,12151,1,36.7695541381836,36.7695541381836
211,15,15,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,388,893,28,385,895,29,2728,9390,12025,2,9.21954441070557,9.21954441070557
212,15,16,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,612,960,30,610,961,30,2589,8983,13416,1,12,12
212,15,16,2,/Volumes/projects/FRET-FISH/iAM594/a488_015.tif,/Volumes/projects/FRET-FISH/iAM594/a594_015.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_015.tif,675,890,30,676,889,28,1745,1818,10224,2,2.2360680103302,2.2360680103302
213,16,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,77,6,27,73,5,27,2625,5587,8849,1,2,2
213,16,1,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,85,61,26,85,56,24,1907,1477,4114,2,31.2569999694824,31.2569999694824
214,16,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,853,160,30,857,157,32,1821,1493,3683,1,12.5299644470215,12.5299644470215
214,16,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,897,141,29,898,141,26,1754,2067,13025,2,45.617977142334,45.617977142334
216,16,4,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,161,182,29,158,181,29,2798,11107,14723,1,4,4
216,16,4,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,125,206,31,122,205,32,2777,7671,12130,2,17.0293865203857,17.0293865203857
219,16,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,351,567,32,351,567,35,3403,10576,6842,1,33.1058921813965,33.1058921813965
219,16,7,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,356,548,29,356,548,32,3017,6283,4647,2,17.1172428131104,17.1172428131104
220,16,8,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,752,565,25,751,568,23,1986,1790,12650,1,11.1803398132324,11.1803398132324
220,16,8,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,734,576,34,730,575,32,2181,1539,6552,2,21.0950222015381,21.0950222015381
221,16,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,588,586,32,587,590,30,1965,2210,8721,1,5.83095169067383,5.83095169067383
221,16,9,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,560,590,35,561,584,34,2310,3438,10694,2,31.2569999694824,31.2569999694824
224,16,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,151,677,24,147,677,24,3679,15168,17072,1,34.8281478881836,34.8281478881836
224,16,12,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,135,702,24,131,702,25,2636,3712,6976,2,5.65685415267944,5.65685415267944
226,16,14,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,689,815,26,684,813,26,2471,8547,15143,1,12.3693170547485,12.3693170547485
226,16,14,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,644,768,25,640,763,26,2014,1663,3942,2,34.9284973144531,34.9284973144531
227,16,15,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,509,897,37,507,901,35,2205,1979,8305,1,26.3058929443359,26.3058929443359
227,16,15,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,530,860,26,536,858,27,2025,1560,3657,2,32.7566795349121,32.7566795349121
228,16,16,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,47,921,32,43,922,32,3313,9975,13166,1,27.4590606689453,27.4590606689453
228,16,16,2,/Volumes/projects/FRET-FISH/iAM594/a488_016.tif,/Volumes/projects/FRET-FISH/iAM594/a594_016.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_016.tif,109,907,31,113,910,30,2424,4261,3523,2,8.06225776672363,8.06225776672363
230,17,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_017.tif,/Volumes/projects/FRET-FISH/iAM594/a594_017.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_017.tif,747,211,28,744,209,27,2623,6725,12867,1,26.8700580596924,26.8700580596924
230,17,2,2,/Volumes/projects/FRET-FISH/iAM594/a488_017.tif,/Volumes/projects/FRET-FISH/iAM594/a594_017.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_017.tif,776,179,25,772,181,27,2076,3973,7332,2,21.931713104248,21.931713104248
231,17,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_017.tif,/Volumes/projects/FRET-FISH/iAM594/a594_017.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_017.tif,480,272,28,478,271,28,3129,11528,19143,1,20.2484569549561,20.2484569549561
231,17,3,2,/Volumes/projects/FRET-FISH/iAM594/a488_017.tif,/Volumes/projects/FRET-FISH/iAM594/a594_017.tif,/Volumes/projects/FRET-FISH/iAM594/a488fret_017.tif,532,244,26,532,245,29,3069,9730,4316,2,16.9705619812012,16.9705619812012
