nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
162,17,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_017.tif,/Volumes/projects/FRET-FISH/iAM602/a594_017.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_017.tif,714,621,19,711,624,17,2498,3423,22034,1,15.8113880157471,15.8113880157471
162,17,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_017.tif,/Volumes/projects/FRET-FISH/iAM602/a594_017.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_017.tif,675,637,18,671,634,16,2364,3907,13823,2,4.4721360206604,4.4721360206604
163,17,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_017.tif,/Volumes/projects/FRET-FISH/iAM602/a594_017.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_017.tif,483,749,13,478,753,14,2680,2987,4389,1,45.5411911010742,45.5411911010742
163,17,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_017.tif,/Volumes/projects/FRET-FISH/iAM602/a594_017.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_017.tif,471,754,21,471,754,24,2687,5894,3638,2,38.8973007202148,38.8973007202148
166,18,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_018.tif,/Volumes/projects/FRET-FISH/iAM602/a594_018.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_018.tif,645,281,21,641,286,20,2034,4422,11394,1,12.6491107940674,12.6491107940674
166,18,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_018.tif,/Volumes/projects/FRET-FISH/iAM602/a594_018.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_018.tif,702,266,20,698,271,21,2033,3546,12021,2,6.32455539703369,6.32455539703369
171,18,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_018.tif,/Volumes/projects/FRET-FISH/iAM602/a594_018.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_018.tif,669,956,15,665,958,17,2003,5134,3738,1,33.1058921813965,33.1058921813965
171,18,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_018.tif,/Volumes/projects/FRET-FISH/iAM602/a594_018.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_018.tif,625,990,20,620,991,18,2045,2875,16191,2,7.81024980545044,7.81024980545044
172,19,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,332,79,21,332,79,18,2409,3747,8630,1,5.83095169067383,5.83095169067383
172,19,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,252,66,28,253,66,25,2380,3572,8392,2,25.5538654327393,25.5538654327393
176,19,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,562,580,21,558,579,23,3450,10704,7823,1,17.7200450897217,17.7200450897217
176,19,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,586,578,20,585,583,22,2848,7342,4137,2,20,20
177,19,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,150,736,16,152,730,15,2151,3160,3273,1,36.6742401123047,36.6742401123047
177,19,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,160,765,14,161,760,16,2187,3308,3122,2,26.3058929443359,26.3058929443359
178,19,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,425,753,23,422,757,21,2501,3835,12552,1,4,4
178,19,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,413,775,15,409,778,13,2403,3572,7872,2,15.5563488006592,15.5563488006592
179,19,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,366,917,12,366,921,14,2428,4059,3156,1,29.2745628356934,29.2745628356934
179,19,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_019.tif,/Volumes/projects/FRET-FISH/iAM602/a594_019.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_019.tif,353,909,24,348,909,22,2473,3479,7476,2,40.1621704101562,40.1621704101562
184,20,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_020.tif,/Volumes/projects/FRET-FISH/iAM602/a594_020.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_020.tif,668,612,22,666,612,22,3512,11524,19161,1,10.2956304550171,10.2956304550171
184,20,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_020.tif,/Volumes/projects/FRET-FISH/iAM602/a594_020.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_020.tif,721,648,24,725,651,24,2627,6582,4447,2,8,8
185,20,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_020.tif,/Volumes/projects/FRET-FISH/iAM602/a594_020.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_020.tif,155,608,20,160,608,22,2490,4238,7266,1,19.6977157592773,19.6977157592773
185,20,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_020.tif,/Volumes/projects/FRET-FISH/iAM602/a594_020.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_020.tif,243,620,20,243,621,23,2695,8017,3666,2,18.1107711791992,18.1107711791992
187,20,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_020.tif,/Volumes/projects/FRET-FISH/iAM602/a594_020.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_020.tif,735,793,23,733,797,21,2197,3279,8029,1,9.43398094177246,9.43398094177246
187,20,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_020.tif,/Volumes/projects/FRET-FISH/iAM602/a594_020.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_020.tif,755,871,18,754,876,20,2443,10078,3343,2,20.3960781097412,20.3960781097412
189,21,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,534,301,27,534,303,25,2925,8484,17334,1,15.5563488006592,15.5563488006592
189,21,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,613,287,27,614,287,30,3786,11667,5586,2,23.3238067626953,23.3238067626953
190,21,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,146,376,18,142,376,19,3943,17322,15517,1,38.8973007202148,38.8973007202148
190,21,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,192,357,17,197,353,16,2675,4495,3239,2,13.4536237716675,13.4536237716675
194,21,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,19,793,18,17,796,20,2663,8584,5184,1,10.1980390548706,10.1980390548706
194,21,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,35,733,17,34,728,15,2175,3905,3486,2,11.1803398132324,11.1803398132324
196,21,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,285,934,16,282,936,17,3582,18187,16087,1,3.60555124282837,3.60555124282837
196,21,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_021.tif,/Volumes/projects/FRET-FISH/iAM602/a594_021.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_021.tif,313,872,21,312,872,18,2735,7818,3334,2,29.6984844207764,29.6984844207764
197,22,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,501,98,18,498,94,20,2214,6643,3447,1,8.9442720413208,8.9442720413208
197,22,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,517,111,21,512,110,19,2284,2862,5068,2,24.1660919189453,24.1660919189453
198,22,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,90,383,19,86,382,20,3463,11338,7562,1,8.5440034866333,8.5440034866333
198,22,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,136,339,22,132,340,23,3027,7457,9730,2,8.9442720413208,8.9442720413208
199,22,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,455,300,27,451,303,25,2485,3203,5606,1,34.655445098877,34.655445098877
199,22,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,386,313,34,393,313,34,3302,3229,3358,2,18,18
201,22,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,395,611,21,393,615,19,2483,3582,15785,1,11.4017543792725,11.4017543792725
201,22,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,384,578,18,383,578,21,2144,3216,3108,2,13.0384044647217,13.0384044647217
202,22,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,254,637,23,258,636,25,2590,3117,10822,1,15,15
202,22,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,273,671,18,276,674,20,2937,10581,3743,2,13,13
204,22,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,663,690,21,657,693,21,2149,3335,3875,1,11.0453605651855,11.0453605651855
204,22,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,732,715,21,727,715,19,1771,3577,3755,2,7.07106781005859,7.07106781005859
205,22,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,917,799,20,921,804,20,2097,7131,3761,1,10.7703294754028,10.7703294754028
205,22,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,901,762,23,899,758,25,2088,3779,8597,2,26.4007568359375,26.4007568359375
206,22,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,313,802,20,310,806,18,2551,3169,9047,1,4,4
206,22,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_022.tif,/Volumes/projects/FRET-FISH/iAM602/a594_022.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_022.tif,292,889,21,288,884,20,2015,3063,3241,2,9.21954441070557,9.21954441070557
208,23,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,360,287,23,362,293,24,2166,3030,9478,1,34.0587730407715,34.0587730407715
208,23,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,419,258,19,415,255,21,2235,3199,3237,2,15.5563488006592,15.5563488006592
210,23,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,749,549,26,747,552,24,2427,3249,5830,1,38.8973007202148,38.8973007202148
210,23,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,720,545,24,717,542,22,2483,3497,9151,2,11.7046995162964,11.7046995162964
212,23,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,528,601,25,523,605,26,2509,7370,5123,1,18.8679618835449,18.8679618835449
212,23,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,589,629,26,589,630,23,2506,5110,3408,2,16,16
214,23,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,277,805,23,274,802,21,2020,2952,4974,1,48.5077323913574,48.5077323913574
214,23,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,281,827,21,285,822,22,1786,2915,11095,2,31.1126976013184,31.1126976013184
215,23,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,771,880,21,765,878,22,2224,7668,4597,1,13.4536237716675,13.4536237716675
215,23,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_023.tif,/Volumes/projects/FRET-FISH/iAM602/a594_023.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_023.tif,677,861,18,672,860,16,2189,3039,7743,2,9.84885787963867,9.84885787963867
217,24,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,405,216,19,406,214,17,2370,3903,6780,1,11.4017543792725,11.4017543792725
217,24,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,423,253,19,424,253,22,3019,15413,4444,2,24.0831890106201,24.0831890106201
218,24,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,194,310,19,194,316,18,3207,13525,3103,1,5,5
218,24,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,309,311,21,308,316,19,2902,9305,3175,2,29.8328685760498,29.8328685760498
220,24,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,741,439,20,743,435,22,3809,9001,12162,1,27.5862293243408,27.5862293243408
220,24,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,719,447,38,719,448,41,4854,5682,4481,2,43.1740646362305,43.1740646362305
221,24,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,251,558,20,255,563,21,2918,13723,3167,1,12.0415945053101,12.0415945053101
221,24,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,257,519,20,257,518,23,2555,7349,3337,2,7.07106781005859,7.07106781005859
222,24,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,477,541,22,474,541,22,3094,10272,12562,1,8,8
222,24,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,516,530,21,513,526,23,2879,3575,3830,2,20.8806133270264,20.8806133270264
223,24,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,73,688,20,69,688,21,4108,14511,17818,1,35.355339050293,35.355339050293
223,24,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,46,641,22,45,641,19,2763,8091,3188,2,4.12310552597046,4.12310552597046
224,24,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,639,861,22,642,861,20,2076,3365,4931,1,7.07106781005859,7.07106781005859
224,24,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,571,815,19,571,822,19,2414,3267,3157,2,21.2132034301758,21.2132034301758
226,24,11,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,255,895,23,253,892,25,2672,6881,5559,1,21.0950222015381,21.0950222015381
226,24,11,2,/Volumes/projects/FRET-FISH/iAM602/a488_024.tif,/Volumes/projects/FRET-FISH/iAM602/a594_024.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_024.tif,247,856,22,242,855,24,2222,3047,3313,2,32.9848442077637,32.9848442077637
228,25,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,747,211,22,748,206,24,2617,6925,3374,1,5.38516473770142,5.38516473770142
228,25,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,816,174,21,816,181,21,2236,3733,3775,2,23.345235824585,23.345235824585
229,25,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,449,283,27,446,279,25,2470,4050,7322,1,2.2360680103302,2.2360680103302
229,25,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,401,242,25,402,242,22,2544,3397,9749,2,14.7648229598999,14.7648229598999
232,25,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,688,500,28,683,500,26,2871,5425,4279,1,33,33
232,25,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,669,517,39,669,524,39,3473,3697,3933,2,16,16
233,25,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,843,703,25,846,702,23,2179,7334,18226,1,35.2278289794922,35.2278289794922
233,25,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,857,755,21,852,759,20,2286,5701,16453,2,10.1980390548706,10.1980390548706
235,25,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,625,789,26,623,792,24,2271,3249,5703,1,55.3263053894043,55.3263053894043
235,25,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_025.tif,/Volumes/projects/FRET-FISH/iAM602/a594_025.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_025.tif,657,776,26,652,780,27,2369,3124,8576,2,33.0151481628418,33.0151481628418
237,26,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,476,328,30,470,330,30,2842,6038,9458,1,1,1
237,26,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,441,410,33,437,407,35,6922,3933,6062,2,4.12310552597046,4.12310552597046
238,26,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,186,411,28,189,407,30,2342,3368,3261,1,5.83095169067383,5.83095169067383
238,26,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,168,340,22,169,340,25,2873,8437,3414,2,14.7648229598999,14.7648229598999
239,26,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,786,396,24,782,396,26,2346,5220,3820,1,12.0415945053101,12.0415945053101
239,26,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,778,364,23,775,370,23,2530,4480,16574,2,42.7200202941895,42.7200202941895
240,26,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,781,473,21,777,477,20,2203,3283,5537,1,48.2597122192383,48.2597122192383
240,26,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,815,476,29,820,472,30,2586,8626,8776,2,26.0768089294434,26.0768089294434
241,26,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,354,516,26,349,517,24,2596,3764,7387,1,10.4403066635132,10.4403066635132
241,26,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,402,523,33,402,524,36,2798,4449,3358,2,47.4341659545898,47.4341659545898
244,26,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,310,726,23,305,726,25,3668,10339,8116,1,10.2956304550171,10.2956304550171
244,26,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,334,717,24,335,712,26,2435,3696,3509,2,17,17
245,26,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,501,801,22,503,798,20,2772,7765,5051,1,12.1655254364014,12.1655254364014
245,26,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_026.tif,/Volumes/projects/FRET-FISH/iAM602/a594_026.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_026.tif,505,742,20,510,745,19,2519,3778,9197,2,19,19
247,27,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,491,241,20,490,235,19,2236,4997,3142,1,8.9442720413208,8.9442720413208
247,27,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,459,338,21,459,337,24,2904,9228,3478,2,7.61577320098877,7.61577320098877
249,27,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,83,461,26,79,460,26,2628,7836,8718,1,16.1245155334473,16.1245155334473
