nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
155,12,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,661,562,29,662,562,31,3360,9813,8838,1,9.43398094177246,9.43398094177246
155,12,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,621,618,34,616,621,33,2791,6920,10714,2,21,21
156,12,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,860,684,25,857,680,23,2212,3227,4542,1,1,1
156,12,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,736,663,23,731,664,25,3240,7369,5001,2,16.4924221038818,16.4924221038818
157,12,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,565,761,36,564,759,34,2532,8263,9157,1,27.0185127258301,27.0185127258301
157,12,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,575,748,31,576,748,28,2433,6403,3747,2,23.4093990325928,23.4093990325928
159,12,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,629,890,27,634,894,28,2624,9744,3493,1,8.48528099060059,8.48528099060059
159,12,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_012.tif,/Volumes/projects/FRET-FISH/iAM592/a594_012.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_012.tif,588,829,23,588,828,26,3380,14790,5364,2,15.65247631073,15.65247631073
160,13,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,780,136,30,778,133,28,2434,7312,17147,1,8,8
160,13,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,811,124,26,815,125,28,2145,5447,3410,2,39.8120574951172,39.8120574951172
163,13,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,876,408,27,874,409,29,2662,6587,9248,1,20.8086528778076,20.8086528778076
163,13,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,865,377,23,865,382,21,2296,2324,3862,2,31,31
166,13,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,609,638,23,605,641,21,2262,3358,10538,1,40.4969139099121,40.4969139099121
166,13,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,597,664,24,602,668,23,2437,8039,7089,2,18.1107711791992,18.1107711791992
167,13,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,265,600,26,265,602,28,2741,5991,4074,1,8.48528099060059,8.48528099060059
167,13,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,282,581,24,281,583,26,2565,5891,3590,2,2,2
168,13,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,945,664,31,945,660,29,2384,6821,5572,1,25.9422435760498,25.9422435760498
168,13,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,935,647,26,929,648,25,2079,2813,4065,2,29.614185333252,29.614185333252
169,13,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,701,666,29,696,666,28,2420,5981,6559,1,7.07106781005859,7.07106781005859
169,13,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,715,785,27,715,790,29,2030,2218,9182,2,9,9
171,13,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,830,881,32,828,880,34,2305,8613,5034,1,27.892650604248,27.892650604248
171,13,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_013.tif,/Volumes/projects/FRET-FISH/iAM592/a594_013.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_013.tif,830,893,23,831,898,25,1816,2632,4242,2,21.0950222015381,21.0950222015381
173,14,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,892,80,27,892,83,25,1545,2423,9719,1,2,2
173,14,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,848,117,25,848,124,25,2486,7067,3309,2,27.4590606689453,27.4590606689453
175,14,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,893,342,22,889,342,20,2301,2567,4589,1,16.0312194824219,16.0312194824219
175,14,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,930,377,22,930,382,20,2356,4723,10441,2,32.4499626159668,32.4499626159668
176,14,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,695,356,27,691,357,29,3722,14551,9551,1,13.0384044647217,13.0384044647217
176,14,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,686,396,34,682,398,32,2557,2760,6052,2,23.345235824585,23.345235824585
177,14,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,634,579,26,636,575,24,2712,7812,7875,1,19.1049728393555,19.1049728393555
177,14,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,595,529,20,595,534,22,2426,2954,11167,2,16.9705619812012,16.9705619812012
178,14,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,484,527,23,481,527,23,3502,21133,22903,1,9.84885787963867,9.84885787963867
178,14,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,478,565,24,478,558,24,2315,2712,3522,2,26.6270542144775,26.6270542144775
181,14,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,299,907,22,298,913,21,2783,9223,8399,1,20.2237491607666,20.2237491607666
181,14,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_014.tif,/Volumes/projects/FRET-FISH/iAM592/a594_014.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_014.tif,291,881,21,286,882,23,2966,8357,8528,2,12.6491107940674,12.6491107940674
182,15,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,585,72,29,582,66,29,3990,12368,7983,1,26.0768089294434,26.0768089294434
182,15,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,462,82,25,459,78,23,2767,5934,15251,2,9.43398094177246,9.43398094177246
185,15,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,891,551,25,887,549,23,2263,5105,8022,1,9.21954441070557,9.21954441070557
185,15,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,923,511,21,924,511,24,2012,2262,3846,2,19.2353839874268,19.2353839874268
187,15,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,459,499,30,458,501,32,2798,11302,5591,1,4.24264049530029,4.24264049530029
187,15,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,437,498,36,433,496,34,2386,3072,6845,2,13.34166431427,13.34166431427
188,15,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,377,652,26,373,650,24,2978,11007,6654,1,16,16
188,15,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,346,689,23,345,689,20,2916,7405,3853,2,42.7200202941895,42.7200202941895
189,15,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,718,749,29,715,751,31,2419,5494,7056,1,43.5660400390625,43.5660400390625
189,15,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,684,772,34,681,776,32,2061,2385,5766,2,22.1359443664551,22.1359443664551
190,15,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,540,771,26,536,773,28,3440,12747,10126,1,44,44
190,15,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,589,783,30,586,787,32,2966,2591,3539,2,10.1980390548706,10.1980390548706
191,15,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,427,939,31,424,936,29,2266,2518,6726,1,4.12310552597046,4.12310552597046
191,15,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,465,895,26,460,891,25,2239,2399,3452,2,19.7230834960938,19.7230834960938
192,15,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,850,910,22,851,905,24,2065,2581,3730,1,9.48683261871338,9.48683261871338
192,15,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_015.tif,/Volumes/projects/FRET-FISH/iAM592/a594_015.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_015.tif,910,911,26,909,911,23,2352,3667,4304,2,20.2484569549561,20.2484569549561
195,16,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,295,193,31,291,195,29,2474,3209,8994,1,7.61577320098877,7.61577320098877
195,16,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,232,198,25,231,198,22,2746,8902,3757,2,9.43398094177246,9.43398094177246
196,16,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,259,275,25,256,274,25,3728,14987,17835,1,1.41421353816986,1.41421353816986
196,16,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,211,273,24,207,273,25,3812,18523,13425,2,34.7131080627441,34.7131080627441
198,16,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,412,363,27,409,362,29,2559,4547,7375,1,29.9666481018066,29.9666481018066
198,16,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,457,329,26,454,331,24,2614,3313,13417,2,2.2360680103302,2.2360680103302
202,16,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,559,574,25,559,576,23,2726,4991,23891,1,7.61577320098877,7.61577320098877
202,16,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,504,605,22,504,611,23,2717,9305,5783,2,16.4012203216553,16.4012203216553
203,16,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,139,651,31,135,651,31,3161,10309,9677,1,14.1421356201172,14.1421356201172
203,16,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,95,733,26,94,733,23,2665,8698,3986,2,2,2
206,16,14,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,121,856,20,123,850,21,2406,3004,3866,1,24.5967483520508,24.5967483520508
206,16,14,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,92,885,23,92,885,26,2793,7586,5080,2,16.1245155334473,16.1245155334473
209,16,17,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,682,924,26,683,919,28,5674,3586,6635,1,17.4928550720215,17.4928550720215
209,16,17,2,/Volumes/projects/FRET-FISH/iAM592/a488_016.tif,/Volumes/projects/FRET-FISH/iAM592/a594_016.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_016.tif,693,949,34,693,949,31,5636,3308,6216,2,17.4642486572266,17.4642486572266
210,17,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,454,228,25,451,225,23,2579,7762,7701,1,9.84885787963867,9.84885787963867
210,17,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,501,245,23,496,246,25,2926,9740,6924,2,34.7131080627441,34.7131080627441
211,17,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,233,325,29,235,321,27,2843,9715,5439,1,23.7697277069092,23.7697277069092
211,17,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,228,333,21,225,329,19,2095,2991,8761,2,17.1172428131104,17.1172428131104
212,17,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,413,434,21,413,431,19,2661,5989,11090,1,10.7703294754028,10.7703294754028
212,17,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,408,359,21,402,361,20,3201,8703,3578,2,7.07106781005859,7.07106781005859
214,17,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,829,476,21,828,478,23,3006,10265,13448,1,26.9258232116699,26.9258232116699
214,17,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,816,535,19,815,530,21,2362,2948,9055,2,6.70820379257202,6.70820379257202
215,17,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,409,519,25,406,519,26,3164,11276,10570,1,8.06225776672363,8.06225776672363
215,17,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,372,552,31,372,553,34,3015,8962,3765,2,30,30
219,17,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,281,865,28,278,866,29,2921,7953,7359,1,50.1198577880859,50.1198577880859
219,17,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,244,817,25,239,821,24,5576,4756,5732,2,14.1421356201172,14.1421356201172
221,17,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,163,858,26,168,860,27,2733,2984,10212,1,37.6563415527344,37.6563415527344
221,17,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_017.tif,/Volumes/projects/FRET-FISH/iAM592/a594_017.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_017.tif,200,808,24,205,812,23,4080,3044,5548,2,8.60232543945312,8.60232543945312
224,18,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,598,404,22,597,408,24,2704,9189,3639,1,22.3606796264648,22.3606796264648
224,18,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,590,380,25,586,382,23,2142,2991,4567,2,29.4108829498291,29.4108829498291
225,18,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,128,393,28,124,391,26,2749,7747,6101,1,12,12
225,18,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,165,390,30,158,390,30,3250,8083,8185,2,42.0475921630859,42.0475921630859
227,18,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,657,564,23,658,558,23,3163,9970,10024,1,11,11
227,18,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,630,484,22,625,487,23,2428,4649,5830,2,24.0831890106201,24.0831890106201
228,18,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,375,502,26,373,498,28,3415,10055,9150,1,7.28010988235474,7.28010988235474
228,18,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,348,536,38,354,533,38,2623,2900,4585,2,38.9486846923828,38.9486846923828
229,18,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,457,695,21,460,700,22,2316,2766,6660,1,32.4499626159668,32.4499626159668
229,18,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,488,716,23,484,713,21,2247,3457,15412,2,8.5440034866333,8.5440034866333
230,18,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,697,725,23,698,729,21,2886,8170,11577,1,16.4924221038818,16.4924221038818
230,18,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,668,775,30,668,774,33,2681,9379,4270,2,18.3575592041016,18.3575592041016
231,18,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,266,795,28,269,794,26,2698,7032,12872,1,48.7647399902344,48.7647399902344
231,18,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,309,821,28,307,824,26,8503,10472,3839,2,20,20
232,18,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,594,794,27,595,800,28,2243,5141,6724,1,9.84885787963867,9.84885787963867
232,18,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_018.tif,/Volumes/projects/FRET-FISH/iAM592/a594_018.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_018.tif,617,870,25,617,870,22,2425,2840,4114,2,15.2643375396729,15.2643375396729
234,19,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,283,377,25,289,376,26,2293,2590,10207,1,27.2029418945312,27.2029418945312
234,19,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,304,333,24,299,337,25,2513,7629,7709,2,2,2
237,19,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,466,567,26,466,568,28,3257,13182,6395,1,31,31
237,19,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,508,591,21,513,590,19,3503,15142,4300,2,16.2788200378418,16.2788200378418
239,19,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,295,694,22,290,691,21,3167,11664,7532,1,32.4499626159668,32.4499626159668
239,19,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,259,721,21,255,724,19,2656,5914,3280,2,9.21954441070557,9.21954441070557
241,19,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,198,795,24,204,793,24,2517,2901,3961,1,14.8660688400269,14.8660688400269
