nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
184,9,10,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,808,647,24,804,649,22,2183,2057,12002,1,30.4138126373291,30.4138126373291
184,9,10,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,771,671,25,766,672,23,2255,2204,10884,2,18.3847770690918,18.3847770690918
185,9,11,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,513,676,35,507,678,34,5755,2099,4735,1,5,5
185,9,11,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,509,675,21,509,674,24,9795,2948,5678,2,1.41421353816986,1.41421353816986
186,9,12,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,387,656,40,382,657,38,3577,1987,4716,1,8.9442720413208,8.9442720413208
186,9,12,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,380,660,29,375,661,27,3828,2019,3903,2,12,12
187,9,13,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,291,701,34,287,699,32,3326,2583,9248,1,9,9
187,9,13,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,277,684,36,271,682,37,3440,2818,3755,2,12.2065553665161,12.2065553665161
188,9,14,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,681,787,24,679,783,22,2425,2177,12464,1,35.7770881652832,35.7770881652832
188,9,14,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,710,727,26,708,731,28,2261,3791,3225,2,2,2
190,9,16,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,397,865,27,399,861,29,2275,1781,8087,1,18.4390888214111,18.4390888214111
190,9,16,2,/Volumes/projects/FRET-FISH/iAM682/a488_009.tif,/Volumes/projects/FRET-FISH/iAM682/a594_009.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_009.tif,486,879,25,486,879,28,2982,1692,4025,2,4,4
193,10,1,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,600,127,27,601,121,27,2596,2515,6211,1,27.5862293243408,27.5862293243408
193,10,1,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,607,179,30,607,179,33,2572,3573,3713,2,6.32455539703369,6.32455539703369
195,10,3,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,111,196,26,109,198,24,2924,2287,7551,1,16.1554946899414,16.1554946899414
195,10,3,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,170,196,31,171,196,28,2214,2433,7083,2,11.6619033813477,11.6619033813477
196,10,4,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,646,262,35,645,266,33,2253,1641,6655,1,24.5967483520508,24.5967483520508
196,10,4,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,666,215,34,662,213,32,2092,2005,7100,2,9.21954441070557,9.21954441070557
200,10,8,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,167,406,30,164,403,28,2879,2177,6427,1,5.38516473770142,5.38516473770142
200,10,8,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,279,440,26,279,439,29,3500,4277,4226,2,3.16227769851685,3.16227769851685
201,10,9,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,768,478,28,768,474,26,2211,1734,6425,1,10.6301460266113,10.6301460266113
201,10,9,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,754,450,26,758,449,24,2456,2667,3253,2,37.2021522521973,37.2021522521973
202,10,10,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,327,506,40,327,501,39,2622,1708,7572,1,9.21954441070557,9.21954441070557
202,10,10,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,343,515,31,343,516,34,2671,2651,3235,2,7,7
203,10,11,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,244,536,33,243,531,31,2818,2947,3399,1,27.4590606689453,27.4590606689453
203,10,11,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,248,524,40,247,524,43,3035,2925,4001,2,33.5410194396973,33.5410194396973
207,10,15,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,381,641,37,377,644,35,2344,1811,6442,1,2,2
207,10,15,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,311,608,34,312,608,31,2465,1720,7209,2,10.2956304550171,10.2956304550171
208,10,16,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,592,680,32,591,675,30,2843,3124,5981,1,29.9666481018066,29.9666481018066
208,10,16,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,562,635,34,563,635,31,3165,2054,7970,2,16.2788200378418,16.2788200378418
209,10,17,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,304,709,40,304,709,37,3362,1670,3168,1,36.6742401123047,36.6742401123047
209,10,17,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,335,733,33,334,733,36,2688,2907,3192,2,16.1245155334473,16.1245155334473
210,10,18,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,114,747,41,108,749,42,2938,2121,4552,1,25,25
210,10,18,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,114,792,20,109,793,22,4142,1868,3431,2,15.5563488006592,15.5563488006592
211,10,19,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,653,774,28,649,777,26,2752,2323,9439,1,43,43
211,10,19,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,701,750,23,701,751,26,2635,2146,5020,2,15,15
212,10,20,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,564,727,35,561,731,33,2794,1912,7737,1,8.5440034866333,8.5440034866333
212,10,20,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,591,777,35,584,777,35,2943,1783,3648,2,16.1245155334473,16.1245155334473
213,10,21,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,954,762,33,950,761,31,1849,1410,4347,1,13,13
213,10,21,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,937,787,28,937,782,30,1902,1583,3644,2,41.9761848449707,41.9761848449707
214,10,22,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,409,830,37,404,830,35,2697,2098,5607,1,31.4006366729736,31.4006366729736
214,10,22,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,433,843,38,432,843,35,2721,1701,3292,2,10,10
215,10,23,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,280,857,39,284,852,38,2249,1741,6066,1,13.6014709472656,13.6014709472656
215,10,23,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,244,851,35,243,856,37,2506,1682,3070,2,10.1980390548706,10.1980390548706
216,10,24,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,757,813,35,752,812,33,2243,1616,6156,1,16.1245155334473,16.1245155334473
216,10,24,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,773,799,38,773,798,35,2150,1441,3317,2,11,11
217,10,25,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,67,915,28,63,917,30,2625,3019,4340,1,34.4093017578125,34.4093017578125
217,10,25,2,/Volumes/projects/FRET-FISH/iAM682/a488_010.tif,/Volumes/projects/FRET-FISH/iAM682/a594_010.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_010.tif,37,882,31,36,876,32,2412,1837,3176,2,5,5
219,11,2,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,981,138,29,983,136,27,2263,1447,7763,1,9.21954441070557,9.21954441070557
219,11,2,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,925,123,24,921,118,25,1916,1425,3065,2,20.5912609100342,20.5912609100342
221,11,4,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,817,254,21,814,250,23,2188,1597,3512,1,8,8
221,11,4,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,770,254,27,777,254,27,2901,4521,3299,2,43.289722442627,43.289722442627
222,11,5,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,872,277,33,873,277,36,2188,3203,3863,1,12.5299644470215,12.5299644470215
222,11,5,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,822,274,33,822,273,30,2485,1606,3308,2,5.65685415267944,5.65685415267944
223,11,6,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,487,316,23,489,312,25,2386,1672,9010,1,37.9473304748535,37.9473304748535
223,11,6,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,504,322,31,498,320,32,2200,1515,3319,2,26.5706596374512,26.5706596374512
225,11,8,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,738,472,20,744,473,21,2872,3184,3309,1,3,3
225,11,8,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,736,412,39,734,418,40,2361,1657,9177,2,26.2488098144531,26.2488098144531
226,11,9,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,834,400,36,828,397,36,2671,1571,3960,1,8.24621105194092,8.24621105194092
226,11,9,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,892,452,29,891,452,26,2401,1563,3566,2,22.8035087585449,22.8035087585449
229,11,12,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,300,518,24,296,513,24,2442,1742,7008,1,43,43
229,11,12,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,345,548,20,345,547,17,3100,3476,3618,2,8.06225776672363,8.06225776672363
231,11,14,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,468,547,23,464,550,21,3102,1635,4178,1,9.43398094177246,9.43398094177246
231,11,14,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,449,610,32,450,610,29,2580,1671,6815,2,6.32455539703369,6.32455539703369
232,11,15,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,145,614,28,141,614,28,3040,4734,6555,1,27.2029418945312,27.2029418945312
232,11,15,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,101,616,30,97,613,28,2547,1831,5521,2,23.345235824585,23.345235824585
233,11,16,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,819,627,20,815,627,22,2046,2138,3161,1,11.6619033813477,11.6619033813477
233,11,16,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,838,581,35,840,577,37,2628,3806,3153,2,4.24264049530029,4.24264049530029
234,11,17,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,234,644,29,230,645,29,2525,3479,6242,1,7,7
234,11,17,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,286,672,36,279,672,36,2291,1516,2925,2,7,7
235,11,18,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,362,756,24,360,757,26,2676,2817,6088,1,11.6619033813477,11.6619033813477
235,11,18,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,358,711,20,363,710,22,2620,1646,3482,2,35,35
237,11,20,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,495,766,39,491,763,37,2715,1796,7059,1,32.5576400756836,32.5576400756836
237,11,20,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,493,739,32,493,734,34,2009,1554,3234,2,20,20
239,11,22,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,449,865,33,445,868,31,2236,1614,4648,1,6,6
239,11,22,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,517,865,36,512,864,34,2155,1864,8736,2,25.4950981140137,25.4950981140137
240,11,23,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,698,964,31,701,968,32,2173,1517,4864,1,9.84885787963867,9.84885787963867
240,11,23,2,/Volumes/projects/FRET-FISH/iAM682/a488_011.tif,/Volumes/projects/FRET-FISH/iAM682/a594_011.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_011.tif,676,953,36,673,957,34,2071,2243,6678,2,10.8166542053223,10.8166542053223
242,12,2,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,737,163,29,742,166,29,2477,1548,7778,1,14.7648229598999,14.7648229598999
242,12,2,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,747,242,27,746,246,25,2494,1721,8420,2,13.34166431427,13.34166431427
243,12,3,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,408,223,33,405,219,31,2088,1983,8601,1,8.48528099060059,8.48528099060059
243,12,3,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,342,206,34,343,206,31,2426,1602,5659,2,22,22
244,12,4,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,909,278,31,905,275,29,2251,1508,6074,1,5.38516473770142,5.38516473770142
244,12,4,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,915,258,24,916,258,27,5096,1720,4932,2,2.2360680103302,2.2360680103302
245,12,5,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,783,279,31,780,284,30,2333,1572,5081,1,18.9736652374268,18.9736652374268
245,12,5,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,784,318,39,780,315,37,3971,1618,3861,2,38.4707679748535,38.4707679748535
247,12,7,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,626,397,32,625,392,30,2135,1477,7632,1,30.870698928833,30.870698928833
247,12,7,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,650,389,38,645,390,36,2037,1481,3667,2,26.5706596374512,26.5706596374512
248,12,8,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,353,522,20,349,522,22,2101,21897,3046,1,33.2415390014648,33.2415390014648
248,12,8,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,327,531,28,327,531,31,2475,2722,3191,2,30.2654914855957,30.2654914855957
249,12,9,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,894,542,27,892,545,25,1914,1495,6105,1,19.6468830108643,19.6468830108643
249,12,9,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,866,592,24,872,590,23,2170,1414,8416,2,8.5440034866333,8.5440034866333
250,12,10,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,620,641,27,618,636,28,2117,3133,8442,1,4.4721360206604,4.4721360206604
250,12,10,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,595,633,33,595,640,33,1938,1727,3211,2,22.5610275268555,22.5610275268555
251,12,11,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,445,711,25,440,714,26,2186,4233,5339,1,18.9736652374268,18.9736652374268
251,12,11,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,462,700,28,462,700,25,2206,1501,3062,2,22.6715679168701,22.6715679168701
252,12,12,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,517,878,32,515,881,30,2184,2016,6979,1,32.0156211853027,32.0156211853027
252,12,12,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,501,919,30,498,923,28,2265,1758,5793,2,25,25
253,12,13,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,943,887,23,938,890,22,2155,1433,4399,1,45.1220550537109,45.1220550537109
253,12,13,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,958,894,38,953,894,36,2128,1447,6162,2,29.1204395294189,29.1204395294189
254,12,14,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,365,862,32,360,858,31,1834,1412,3142,1,4,4
254,12,14,2,/Volumes/projects/FRET-FISH/iAM682/a488_012.tif,/Volumes/projects/FRET-FISH/iAM682/a594_012.tif,/Volumes/projects/FRET-FISH/iAM682/a488fret_012.tif,343,883,34,342,883,37,2580,2515,3409,2,28,28
