nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
133,15,2,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,974,172,19,974,176,17,1875,3352,17917,1
133,15,2,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,935,180,29,930,179,27,2182,2928,3712,2
136,15,5,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,452,351,17,455,347,15,2736,5564,23751,1
136,15,5,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,471,324,15,475,319,16,2581,3075,4062,2
137,15,6,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,681,406,22,679,405,23,2951,7996,9590,1
137,15,6,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,608,473,17,608,468,15,2342,3092,10620,2
141,15,10,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,801,753,18,796,753,16,1863,2438,9719,1
141,15,10,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,757,702,28,752,701,26,2118,2731,5347,2
149,16,5,2,/Users/anamota/Desktop/iAM602/a488_016.tif,/Users/anamota/Desktop/iAM602/a594_016.tif,/Users/anamota/Desktop/iAM602/a488fret_016.tif,90,513,16,86,513,16,2799,8580,8148,1
149,16,5,2,/Users/anamota/Desktop/iAM602/a488_016.tif,/Users/anamota/Desktop/iAM602/a594_016.tif,/Users/anamota/Desktop/iAM602/a488fret_016.tif,101,459,18,101,458,15,2730,8030,3340,2
154,16,10,2,/Users/anamota/Desktop/iAM602/a488_016.tif,/Users/anamota/Desktop/iAM602/a594_016.tif,/Users/anamota/Desktop/iAM602/a488fret_016.tif,440,764,19,440,764,22,2194,2773,11753,1
154,16,10,2,/Users/anamota/Desktop/iAM602/a488_016.tif,/Users/anamota/Desktop/iAM602/a594_016.tif,/Users/anamota/Desktop/iAM602/a488fret_016.tif,425,863,20,425,862,23,3886,14710,5291,2
157,17,1,2,/Users/anamota/Desktop/iAM602/a488_017.tif,/Users/anamota/Desktop/iAM602/a594_017.tif,/Users/anamota/Desktop/iAM602/a488fret_017.tif,660,79,20,665,75,21,2165,5602,12183,1
157,17,1,2,/Users/anamota/Desktop/iAM602/a488_017.tif,/Users/anamota/Desktop/iAM602/a594_017.tif,/Users/anamota/Desktop/iAM602/a488fret_017.tif,654,105,19,655,105,16,2820,10925,3645,2
161,17,5,2,/Users/anamota/Desktop/iAM602/a488_017.tif,/Users/anamota/Desktop/iAM602/a594_017.tif,/Users/anamota/Desktop/iAM602/a488fret_017.tif,292,544,21,289,542,19,3116,10596,6607,1
161,17,5,2,/Users/anamota/Desktop/iAM602/a488_017.tif,/Users/anamota/Desktop/iAM602/a594_017.tif,/Users/anamota/Desktop/iAM602/a488fret_017.tif,338,538,18,334,540,16,2336,3720,14122,2
164,17,8,2,/Users/anamota/Desktop/iAM602/a488_017.tif,/Users/anamota/Desktop/iAM602/a594_017.tif,/Users/anamota/Desktop/iAM602/a488fret_017.tif,330,764,25,327,767,23,2584,5777,7392,1
164,17,8,2,/Users/anamota/Desktop/iAM602/a488_017.tif,/Users/anamota/Desktop/iAM602/a594_017.tif,/Users/anamota/Desktop/iAM602/a488fret_017.tif,311,746,20,307,751,21,2942,8483,5335,2
