File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmr,5,441.8684082,254.7368469,10,8.414031781,6.917370069,3.061479942,0,0,7.0.2,442,255,10,4,561.2537386,0.108210383,4624.793465,0.891789617,1,0.204354583,-0.845148571,-0.437734653,0,2,46.63350051
1,tmr,5,401.9605384,247.6616483,11.20716111,7.414031781,3.303658016,9.907883526,0,0,7.0.2,402,248,11,4,1397.021961,0.279231585,3605.08569,0.720768415,1,-0.368580451,-0.614766756,-0.366725176,0,1,46.63350051
1,tmr,6,263.0143814,416.1204812,11.44523276,3.657310891,3.107948848,11.86034852,0,0,7.0.2,263,416,11,2,1931.571727,0.546968692,1599.986302,0.453031308,1,0.270980195,0.516732459,-0.255307324,0,1,131.3760428
1,tmr,6,239.2814164,343.7488897,10.90545872,2.202531421,3.060451585,5.261014196,0,0,7.0.2,239,344,11,2,818.053574,0.11505815,6290.060766,0.88494185,2,-0.804788448,-0.256239604,-0.287058738,0,2,131.3760428
1,tmr,7,694.6325073,373.9389038,8,8.517975831,3.095628145,6.941631914,0,0,7.0.2,695,374,8,11,2400,0.64668233,1311.299711,0.35331767,1,0.166882566,-0.762682586,-0.588874253,0,-1,
1,tmr,7,675.7742673,363.337501,11.86027495,7.517975831,3.102775152,9.065898157,0,0,7.0.2,676,363,12,11,1592.433476,0.418231531,2215.247936,0.581768469,1,0.181365672,-0.905422718,-0.361799256,0,-1,
1,tmr,7,682.3395666,363.9846868,14.14441934,5.178094243,3.486084215,13.52504676,0,0,7.0.2,682,364,14,11,1959.412218,0.546684224,1624.805635,0.453315776,1,0.187981958,-0.862653266,-0.227437821,0,-1,
1,tmr,8,527.4638145,510.0167766,10.32843592,5.173653252,5.057348595,5.69161621,0,0,7.0.2,527,510,10,6,493.8298784,0.058407507,7917.664107,0.941592493,1,0.178149018,-0.239134306,-0.4082757,0,-1,
1,tmr,8,561.9752639,487.7026039,16.0082279,4.173653252,3.069612271,12.16042655,0,0,7.0.2,562,488,16,6,1437.20591,0.315814232,3113.701207,0.684185768,1,0.447676092,-0.372689999,-0.074170289,0,-1,
1,tmr,8,559.7852547,491.5960208,13.2484924,3.007518297,2.346998701,9.256770283,0,0,7.0.2,560,492,13,6,1056.628103,0.21816818,3784.074171,0.78183182,1,0.42829032,-0.345737746,-0.236507671,0,-1,
